,10,25,50,75,100
1,0.1,0.76,0.5333333333333333,0.76,0.49333333333333335
2,0.1111111111111111,0.1,0.4444444444444444,0.7,0.7333333333333333
3,0.0,0.1111111111111111,0.31428571428571433,0.27777777777777773,0.3
4,0.1,0.1,0.1,0.1,0.5333333333333333
5,0.1,0.1,0.1111111111111111,0.1,0.1
