,0.9,0.7,0.5,0.3,0.1,0.0
0.1,0.5,0.5,0.6702222509748108,0.6691112901613216,0.6709379943893244,0.6646950886004481
0.05,0.5,0.6407814953567836,0.6414490128386843,0.624569936424106,0.6041133191792182,0.6011274282051131
0.01,0.6942117118441714,0.6072738821287633,0.5541918333499968,0.533832844212594,0.5195456176154041,0.5182623373109926
0.005,0.6502402474813713,0.5427916933771679,0.519595019790276,0.5145859921309393,0.5115759881905277,0.5105891209353478
0.001,0.5197926284897637,0.5053342586439104,0.5014361917980628,0.4980068574923691,0.4960331229820094,0.4955643904418554
