,32,35,40,45,50,500
5,0.5747562296858072,0.5563380281690141,0.551462621885157,0.5595882990249187,0.5509209100758397,0.5205850487540629
10,0.6143011917659805,0.609967497291441,0.613759479956663,0.6191765980498375,0.5872156013001083,0.5135427952329361
15,0.6413867822318526,0.6370530877573131,0.6435536294691224,0.6197183098591549,0.6191765980498375,0.5287107258938245
20,0.643011917659805,0.6148429035752979,0.6327193932827736,0.6495124593716143,0.6273022751895991,0.5211267605633803
30,0.6939328277356447,0.6229685807150596,0.6462621885157096,0.6468039003250271,0.6652221018418202,0.5308775731310943
40,0.6787648970747562,0.676056338028169,0.6435536294691224,0.6424702058504875,0.6679306608884074,0.5314192849404117
50,0.685807150595883,0.6684723726977249,0.656554712892741,0.6413867822318526,0.6700975081256771,0.5362946912242686
