,32,35,40,45,50,500
5,0.539167326804147,0.48501216215157505,0.5272218428007245,0.5391228643945222,0.48441435009788936,0.39197555560931396
10,0.5936661040109317,0.591745463838487,0.5914908805368169,0.6106615080402029,0.5536818458726775,0.3946860284408923
15,0.6281727201142089,0.6270720564255459,0.635282149582997,0.6167668991492462,0.6158805378166184,0.4056435771077186
20,0.6317373653162647,0.5880233844705144,0.6261885561708151,0.649504128229696,0.6226945129378212,0.3968283537955669
30,0.693734295657005,0.5961146004262624,0.6303501933593314,0.646501409774436,0.6650648421838833,0.4031376941457586
40,0.671144917544247,0.670102193166482,0.6186204289447939,0.617912297581579,0.665385394442892,0.3980181372299537
50,0.6837188527999395,0.6591053927485154,0.6463216806885215,0.6185155078397659,0.6663747506818876,0.4202125161441822
