,0.9,0.7,0.5,0.3,0.1,0.0
0.1,0.4772481040086674,0.4772481040086674,0.6755146262188516,0.6749729144095341,0.676056338028169,0.6700975081256771
0.05,0.4772481040086674,0.6500541711809318,0.6495124593716143,0.6343445287107259,0.6153846153846154,0.6126760563380281
0.01,0.6939328277356447,0.6164680390032503,0.5704225352112676,0.5525460455037919,0.5390032502708559,0.537919826652221
0.005,0.6516793066088841,0.5595882990249187,0.5390032502708559,0.5341278439869989,0.5308775731310943,0.5297941495124594
0.001,0.5390032502708559,0.5238353196099675,0.519501625135428,0.5157096424702059,0.5135427952329361,0.5130010834236186
