,5,10,25,50,100,250,500
1,0.7706696428571429,0.711266168223858,0.7893996474409994,0.7979583251074072,0.7937106474540997,0.7910901231132392,0.769910241645452
2,0.7558752406442222,0.802470760493915,0.800724874483824,0.7996893388227775,0.8076069236670502,0.8007194795254498,0.7982378182287784
3,0.7495270352201302,0.8015290519877676,0.7922058261750928,0.8072713893434145,0.8008789486703919,0.8043154368798673,0.799763590779796
4,0.785783511695579,0.7986772623731622,0.7984090509923307,0.7957226485635576,0.8029634946677604,0.8021611986988189,0.7996472663139329
