,5,10,25,50,100,250,500
1,0.7709991589867848,0.7106220557185958,0.7886916069233619,0.7982397534596226,0.7938211994142313,0.7854540001058619,0.7514135491345797
2,0.7563914063740568,0.8000870419271553,0.7976686878429482,0.8000147030282356,0.8018449359830151,0.8003869837031635,0.7988061141072615
3,0.7493110160968753,0.7922632665423771,0.7906124105320732,0.8074661977380861,0.799006075291267,0.8048767004052155,0.7884481247757789
4,0.7792110943169855,0.7985855686837261,0.7877817835361371,0.782836861079908,0.7919174513182735,0.7963107161550993,0.7957684684737668
