,5,10,25,50,100,250,500
1,0.7697572788893646,0.7085097765281145,0.7865404911079571,0.796850858156559,0.7937621791094976,0.7862253349512364,0.7417305236555278
2,0.7556001175403075,0.8006832342112716,0.798339523705484,0.79981220657277,0.7974492820130403,0.798477293216137,0.7983106203007518
3,0.7475575557598018,0.7931228420631771,0.7910701148774828,0.8073571331773564,0.7962108685031382,0.8038551987536,0.7820254862508385
4,0.779949542932986,0.7968575349934722,0.7815704996271702,0.783477859902495,0.7927502399503035,0.7971601004268765,0.796506832331912
