,1,2,3,4,5
0.01,0.8036015531962668,0.8073571331773564,0.8073571331773564,0.8073571331773564,0.8073571331773564
0.05,0.8052840451172046,0.8073571331773564,0.8073571331773564,0.8073571331773564,0.8073571331773564
0.1,0.8057879121292482,0.8073571331773564,0.8073571331773564,0.8073571331773564,0.8073571331773564
0.5,0.8044415203537157,0.8073571331773564,0.8073571331773564,0.8073571331773564,0.8073571331773564
