,5,10,25,50,100,250,500
1,0.7689384436319368,0.7105482558527312,0.7888701172374954,0.7891006580550817,0.7855064443132624,0.7965396176788314,0.7798552993696098
2,0.7802809906941752,0.7998797851158946,0.8084613216852191,0.8065404535892948,0.8044618804513686,0.8013044403403113,0.7956069636002439
3,0.7717393473705219,0.7909994828639932,0.7964137241488186,0.810310859171731,0.800224646983312,0.7999146393512591,0.8031363272607447
4,0.7663981683492745,0.7997275076344844,0.8061804951165265,0.8094784204119532,0.8007706774398982,0.7852238847173145,0.8014733122105777
