,5,10,20,30,40,58
10,0.7767013114949849,0.7891418244846908,0.8009770471464019,0.807432844932845,0.796217099416667,0.7977362809925174
20,0.7685532845079468,0.785348443681777,0.7929560053264377,0.8107879043996806,0.7990853398853399,0.8075607378880807
32,0.6319628333648573,0.770811152050795,0.7907431559482478,0.8083594212708352,0.802376787975669,0.8088169885777554
40,0.5807463911553131,0.7510139947392866,0.788580876949457,0.785855225256366,0.7825518762349044,0.8116826659892448
50,0.5612903225806452,0.712061874534105,0.7975787721961122,0.800556768572114,0.8100534450382781,0.8063200360688689
200,0.5494127761263624,0.5511245091272347,0.5766313087580406,0.6539348602693881,0.7624028924385885,0.7768436784830228
