,5,10,20,30,40,58
10,0.7617597343390441,0.7768025471431961,0.7975227905340383,0.8075214461459204,0.7775517364815294,0.7935248522831055
20,0.6544101441580429,0.7823223219850748,0.7666394886336143,0.8108092790241137,0.755868325464218,0.8009744432644583
32,0.6026881116913402,0.7629122943879445,0.7798985100822221,0.8084762256615723,0.7624051600233764,0.804354712516459
40,0.5732131313146188,0.7477867626879655,0.7656249104694433,0.7125548992882023,0.6705644798977666,0.8035846971407073
50,0.5566896946613127,0.7026151395278071,0.7878865816731739,0.7940888535005394,0.8101867520282784,0.806424324277486
200,0.5215311989744598,0.4854068519499345,0.5359742700124672,0.5669988533988534,0.6745532439513022,0.7676192627468696
