,0.9,0.7,0.5,0.3,0.1,0.0
10.0,0.6986450454372313,0.7735798776102676,0.8085932394116319,0.794304816144608,0.8023470886123609,0.7695492998897708
1.0,0.8033031433137985,0.7720995731599982,0.7834604105571847,0.7773207644871252,0.7875053003865612,0.7973227024265945
0.9,0.7953931504507213,0.8059010808270676,0.775174754680203,0.7836507153689549,0.7919804676495446,0.7968146048106435
0.1,0.7811227370751641,0.7790476506495985,0.7818054166944388,0.7998122065727699,0.7978916162172078,0.8019305735485496
0.01,0.8073571331773564,0.6473485144510893,0.5366992140985949,0.5144083710785327,0.5015750157501575,0.49143925147622247
0.001,0.4746764094151056,0.414411881330882,0.43014281214816824,0.44166911348906,0.4567358567358567,0.47332076687018654
0.0001,0.4746191586765187,0.4858054932408019,0.44135742020917024,0.37960135426693664,0.33022806832618595,0.33182759269715795
