,5,10,30,50,100
10,0.6901748484117789,0.7820717154905225,0.8020872418883394,0.8028765004440315,0.8069974651979321
32,0.5391800415213517,0.6331188651614686,0.805935906559315,0.7967553357289467,0.8078120129621897
36,0.5135773643939705,0.5699728876159333,0.8029511918274688,0.8079855086953709,0.8038392547329047
40,0.5043956173213435,0.5070827427616992,0.7921909276434574,0.807145671722548,0.807614404262702
44,0.5244840707392094,0.5083454388265807,0.7952791516940829,0.7972264207536184,0.7962395534984386
48,0.5353025589150341,0.5153282009962772,0.7959948951085966,0.8100580475554745,0.8100821605217811
200,0.5136244140843248,0.5114518946322184,0.5396417166079526,0.5330277063864073,0.5283392047426088
