,0.9,0.7,0.5,0.3,0.1,0.0
10.0,0.7074756229685807,0.7741061755146262,0.8087757313109426,0.7952329360780065,0.8028169014084507,0.7708559046587216
1.0,0.8033586132177681,0.7735644637053087,0.7838569880823402,0.7778981581798483,0.7876489707475623,0.7973997833152763
0.9,0.7963163596966414,0.8060671722643553,0.7751895991332611,0.7838569880823402,0.7919826652221018,0.7968580715059588
0.1,0.781148429035753,0.781148429035753,0.7838569880823402,0.8001083423618635,0.7979414951245937,0.8022751895991332
0.01,0.8076923076923077,0.6663055254604551,0.5547128927410617,0.5395449620801733,0.5368364030335862,0.5330444203683641
0.001,0.5368364030335862,0.52329360780065,0.519501625135428,0.5178764897074756,0.5162513542795233,0.5205850487540629
0.0001,0.5238353196099675,0.4859154929577465,0.4810400866738895,0.4734561213434453,0.4685807150595883,0.47183098591549294
