,5,10,20,30,40,58
10,169.70379161834717,342.9076771736145,672.924724817276,1006.207836151123,1401.371484041214,2040.2220928668976
20,108.50497102737427,208.2303867340088,412.1431610584259,628.6742353439331,829.207597732544,1187.3480863571167
32,78.93728566169739,149.24325561523438,302.7961654663086,458.0309565067291,604.8960692882538,861.9543442726135
40,70.55705666542053,135.88243126869202,264.62273383140564,397.3070261478424,558.1620879173279,815.262279510498
50,61.68131113052368,119.3722596168518,245.80634474754333,366.9608995914459,478.7017140388489,727.8511755466461
200,26.839382648468018,53.282248973846436,106.3107979297638,152.2109923362732,200.1466236114502,285.59168672561646
