,5,10,25,50,100,250,500
1,0.7388949079089924,0.7047670639219935,0.7659804983748646,0.7741061755146262,0.7773564463705309,0.7968580715059588,0.7681473456121344
2,0.771397616468039,0.8001083423618635,0.8087757313109426,0.8039003250270856,0.8022751895991332,0.8017334777898159,0.7822318526543879
3,0.771397616468039,0.7914409534127844,0.7719393282773565,0.8098591549295775,0.7990249187432286,0.7963163596966414,0.8011917659804983
4,0.761646803900325,0.8001083423618635,0.8011917659804983,0.80931744312026,0.7784398699891658,0.7513542795232936,0.78602383531961
