,1,2,3,4,5
0.01,450.8094832897186,461.95247197151184,466.0117394924164,517.6783134937286,522.4369118213654
0.05,517.8351807594299,447.27762365341187,443.8007802963257,440.1728529930115,447.8394224643707
0.1,448.6555552482605,444.1480052471161,444.2190065383911,441.60495471954346,442.35399532318115
0.5,449.0931739807129,446.6980631351471,442.7254636287689,439.41443943977356,465.9957752227783
