,5,10,30,50,100
10,0.7236089443577743,0.7962440688183838,0.8018475859150956,0.8029695118507503,0.8067304810760308
32,0.5396214789465357,0.6329570018796993,0.8063124175617109,0.8009770471464019,0.8073337498590702
36,0.5297371241318192,0.5713314459820642,0.8024659171913111,0.8073708862319733,0.8034894171968349
40,0.5162897544985354,0.5742982293787402,0.7953354662215422,0.8067531039538187,0.8072807982253304
44,0.5266464662757161,0.5210010655931803,0.795308676830416,0.796967934140709,0.7958984661837877
48,0.5378069857201883,0.53907156499135,0.7962513641516831,0.8094218541095158,0.8095451129585272
200,0.5439349112426035,0.5501318174328556,0.5472811447811448,0.5416177551697969,0.5363555976725657
